id,name,state,created_at,updated_at,Route.Stop,Route.Latitude,Route.Longitude
909254,Edmond-Hico,WV,5/19/19 23:50,5/19/19 23:50,,,
909255,Garretts Bend,WV,5/4/20 9:37,5/4/20 9:37,,,
909256,Garretts Bend,WV,5/5/20 10:07,5/5/20 10:07,,,
909257,,WV,4/8/21 21:14,4/8/21 21:14,,,
909258,Huey Lake,WV,5/25/22 17:39,5/25/22 17:39,,,
920001,NE ENTRANCE,WY,6/13/12 14:01,6/11/17 20:59,1,44.916006,-110.415664
920002,CODY,WY,6/13/12 14:01,6/13/12 14:01,1,44.466823,-109.134407
920003,OTTO,WY,5/9/12 18:00,4/23/19 20:44,1,44.374957,-108.142737
920004,BASIN,WY,5/9/12 18:00,5/9/12 18:00,1,44.407999,-107.988999
920005,WYARNO,WY,6/13/12 14:01,6/13/12 14:01,1,44.789032,-106.718451
920006,CLARKELEN,WY,6/13/12 14:01,6/13/12 14:01,1,44.204583,-105.71395
920007,SUNDANCE,WY,6/13/12 14:01,6/13/12 14:01,1,44.425216,-104.420645
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,1,44.0005,-110.6775
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,2,43.9822,-110.6629
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,3,43.9739,-110.6466
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,4,43.9496,-110.6361
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,5,43.9368,-110.6301
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,6,43.9219,-110.6346
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,7,43.9043,-110.6219
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,8,43.9043,-110.6007
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,9,43.9009,-110.5799
920008,COLTER BAY,WY,6/13/12 14:01,5/24/18 16:03,10,43.8818,-110.5724
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,1,43.534389,-109.633417
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,2,43.547722,-109.634139
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,3,43.561861,-109.632583
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,4,43.575694,-109.627417
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,5,43.589333,-109.630611
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,6,43.600417,-109.642639
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,7,43.612361,-109.652778
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,8,43.625528,-109.654861
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,9,43.638778,-109.651472
920009,DUBOIS,WY,5/9/12 18:01,4/25/19 16:36,10,43.652861,-109.653
920010,MIDVALE,WY,6/13/12 14:01,6/13/12 14:01,1,43.200659,-108.401885
920011,NOWOOD,WY,5/9/12 18:00,4/23/19 20:44,1,43.59688,-107.430083
920012,NATRONA,WY,6/13/12 14:01,6/13/12 14:01,1,43.286782,-106.819411
920013,BILL,WY,6/13/12 14:01,6/13/12 14:01,1,43.397681,-105.393692
920014,REDBIRD,WY,6/13/12 14:01,6/13/12 14:01,1,43.337075,-104.459945
920015,FONTENELLE,WY,6/13/12 14:01,6/13/12 14:01,1,42.073759,-110.160857
920016,ELK HORN,WY,6/13/12 14:01,7/3/22 14:16,1,42.426845,-109.268203
920017,BEAR CREEK,WY,6/13/12 14:01,6/13/12 14:01,1,42.179457,-108.622558
920018,ERVAY,WY,6/13/12 14:01,6/13/12 14:01,1,42.877529,-107.443656
920019,BROOKHURST,WY,6/13/12 14:01,6/13/12 14:01,1,42.869168,-106.120002
920021,DWYER,WY,6/13/12 14:01,6/13/12 14:01,1,42.205602,-104.967497
920022,CUMBERLAND,WY,6/13/12 14:01,6/13/12 14:01,1,41.272869,-110.764678
920024,PATRICK DRAW,WY,6/13/12 14:01,6/13/12 14:01,1,41.702568,-108.429823
920025,SAVERY,WY,6/13/12 14:01,6/13/12 14:01,1,41.003719,-107.361205
920026,RIVERSIDE,WY,6/13/12 14:01,6/13/12 14:01,1,41.200109,-106.653197
920027,BUFORD,WY,5/9/12 18:00,4/25/19 18:08,1,41.191181,-105.29574
920028,YODER,WY,6/13/12 14:01,6/13/12 14:01,1,42.016772,-104.2862
920029,CANYON,WY,6/13/12 14:01,6/13/12 14:01,1,44.747765,-110.713783
920030,MAMMOTH,WY,6/13/12 14:01,6/13/12 14:01,1,44.880807,-110.734253
920032,HUNTER PEAK,WY,6/13/12 14:01,6/13/12 14:01,1,44.930435,-109.726081
920033,CLARK,WY,6/13/12 14:01,6/13/12 14:01,1,44.842428,-109.148292
920035,FRANNIE,WY,5/9/12 18:01,4/25/19 16:37,1,44.96927,-108.621299
920036,MOOSE,WY,6/13/12 14:01,5/30/19 20:58,1,43.652454,-110.711066
920037,LOVELL,WY,6/13/12 14:01,6/13/12 14:01,1,44.840622,-108.351714
920038,MEETEETSE,WY,6/13/12 14:01,6/13/12 14:01,1,44.072181,-108.777893
920039,TEN SLEEP,WY,5/9/12 18:00,4/23/19 20:45,1,44.034219,-107.451339
920040,DAYTON,WY,6/13/12 14:01,6/13/12 14:01,1,44.95829,-107.272398
920041,BALD MTN,WY,6/13/12 14:01,6/13/12 14:01,1,44.799083,-107.962042
920042,CRAZY WOMAN,WY,5/9/12 18:00,4/23/19 20:44,1,44.315733,-106.938078
920043,SCHOONOVER,WY,5/9/12 18:00,6/27/13 21:28,1,44.216733,-106.352004
920044,ARVADA,WY,6/13/12 14:01,5/30/19 18:27,1,44.651679,-106.130393
920045,RECLUSE,WY,5/9/12 18:00,4/23/19 20:45,1,44.949757,-105.662307
920046,SODA WELL,WY,6/13/12 14:01,6/13/12 14:01,1,44.657103,-105.347259
920047,PINEY,WY,6/13/12 14:01,6/13/12 14:01,1,44.105567,-105.162399
920048,SEELY,WY,6/13/12 14:01,2/16/21 21:05,1,44.792115,-104.619178
920049,UPTON,WY,6/13/12 14:01,6/13/12 14:01,1,44.048176,-104.729453
920050,MOSKEE,WY,6/13/12 14:01,6/13/12 14:01,1,44.243285,-104.135444
920051,ALPINE,WY,6/13/12 14:01,6/13/12 14:01,1,43.175198,-111.031509
920052,WILSON,WY,6/13/12 14:01,6/22/13 21:43,1,43.544072,-110.85694
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,1,43.417667,-109.443694
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,2,43.430333,-109.445833
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,3,43.440722,-109.456611
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,4,43.448972,-109.472056
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,5,43.460806,-109.468972
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,6,43.473417,-109.475194
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,7,43.487389,-109.477167
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,8,43.501,-109.477056
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,9,43.514583,-109.481139
920053,HORSE CREEK,WY,5/9/12 18:01,4/25/19 16:37,10,43.528306,-109.477833
920055,CROWHEART,WY,6/13/12 14:01,6/13/12 14:01,1,43.270423,-109.031433
920056,ETHETE,WY,6/13/12 14:01,6/13/12 14:01,1,43.025177,-108.77423
920057,ANCHOR,WY,6/13/12 14:01,6/13/12 14:01,1,43.70786,-108.715018
920058,GEBO,WY,5/9/12 18:00,4/23/19 20:44,1,43.799718,-108.215705
920059,ARMINTO,WY,6/13/12 14:01,6/13/12 14:01,1,43.105246,-107.021684
920060,LYSITE,WY,6/13/12 14:01,6/13/12 14:01,1,43.269614,-107.689535
920061,WORLAND,WY,5/9/12 18:00,5/9/12 18:00,1,43.978836,-107.968246
920062,TEAPOT DOME,WY,6/13/12 14:01,6/13/12 14:01,1,43.32256,-106.24089
920063,MAYOWORTH,WY,6/13/12 14:01,6/13/12 14:01,1,43.883787,-106.870795
920064,SUSSEX,WY,6/13/12 14:01,6/13/12 14:01,1,43.64955,-106.198059
920065,HARLAND FLAT,WY,6/13/12 14:01,6/13/12 14:01,1,43.281466,-105.704421
920066,PINE TREE,WY,6/13/12 14:01,6/13/12 14:01,1,43.749636,-105.785682
920067,HIGHLIGHT,WY,6/13/12 14:01,6/13/12 14:01,1,43.643,-105.408942
920068,RIVERVIEW,WY,6/13/12 14:01,6/13/12 14:01,1,43.407873,-104.200355
920069,NEWCASTLE,WY,6/13/12 14:01,6/13/12 14:01,1,43.850359,-104.246429
920070,RAVEN,WY,6/13/12 14:01,6/13/12 14:01,1,43.943731,-104.913184
920071,SODA LAKE,WY,6/13/12 14:01,6/13/12 14:01,1,42.768842,-110.496314
920072,BUCKSKIN MTN,WY,6/13/12 14:01,6/13/12 14:01,1,42.48912,-110.837165
920073,DANIEL,WY,6/13/12 14:01,6/13/12 14:01,1,42.883204,-110.000907
920074,BOULDER,WY,6/13/12 14:01,6/13/12 14:01,1,42.833686,-109.67282
920075,BIG SANDY,WY,6/13/12 14:01,6/13/12 14:01,1,42.691683,-109.520568
920076,FARSON,WY,6/13/12 14:01,6/13/12 14:01,1,42.097048,-109.476974
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,1,42.737022,-108.839296
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,2,42.731176,-108.855086
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,3,42.728227,-108.843256
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,4,42.723822,-108.850036
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,5,42.72386,-108.85009
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,6,42.719423,-108.853923
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,7,42.709763,-108.862773
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,8,42.702937,-108.883637
920077,FIDDLER LAKE,WY,5/9/12 18:01,4/25/19 16:37,9,42.697474,-108.893753
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,1,43.00535,-108.376667
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,2,42.986683,-108.37
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,3,42.966683,-108.36025
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,4,42.968133,-108.34765
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,5,42.955117,-108.336717
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,6,42.943617,-108.3272
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,7,42.928517,-108.316733
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,8,42.920017,-108.309867
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,9,42.90935,-108.296617
920078,SAND DRAW,WY,5/9/12 18:02,4/25/19 17:58,10,42.8943,-108.28495
920079,SWEETWATER,WY,6/13/12 14:01,6/13/12 14:01,1,42.314962,-108.20407
920080,GAS HILLS,WY,6/13/12 14:01,6/13/12 14:01,1,42.87287,-107.524436
920081,BAIROIL,WY,6/13/12 14:01,6/13/12 14:01,1,42.231867,-107.69107
920082,LAMONT,WY,6/13/12 14:01,6/13/12 14:01,1,42.162209,-107.435316
920083,PATHFINDER,WY,6/13/12 14:01,6/13/12 14:01,1,42.566445,-106.990425
920084,LEO,WY,6/13/12 14:01,6/13/12 14:01,1,42.248934,-106.568816
920085,SHIRLEY,WY,6/13/12 14:01,6/13/12 14:01,1,42.240997,-106.413085
920086,WARBONNET,WY,6/13/12 14:01,6/13/12 14:01,1,42.436307,-105.888938
920087,FLETCHER PK,WY,6/13/12 14:01,6/13/12 14:01,1,42.216922,-105.297339
920088,SHAWNEE,WY,6/13/12 14:01,6/13/12 14:01,1,42.748173,-105.00946
920089,MEADOWDALE,WY,6/13/12 14:01,6/13/12 14:01,1,42.551105,-104.882583
920090,LUSK,WY,6/13/12 14:01,6/13/12 14:01,1,42.830563,-104.132187
920091,LINGLE,WY,6/13/12 14:01,6/13/12 14:01,1,42.132583,-104.455069
920092,DIAMONDVILLE,WY,6/13/12 14:01,6/13/12 14:01,1,41.772362,-110.539199
920093,MTN VIEW,WY,6/13/12 14:01,6/13/12 14:01,1,41.265668,-110.263693
920095,GREEN RIVER,WY,6/13/12 14:01,6/13/12 14:01,1,41.65513,-109.658637
920096,RELIANCE,WY,6/13/12 14:01,6/13/12 14:01,1,41.657302,-109.224753
920097,ROCK SPRINGS,WY,6/13/12 14:01,6/13/12 14:01,1,41.569732,-109.183577
920098,BLACK ROCK,WY,6/13/12 14:01,6/13/12 14:01,1,41.889975,-108.840194
920101,WAMSUTTER,WY,6/13/12 14:01,6/13/12 14:01,1,41.670461,-107.970885
920102,RAWLINS,WY,6/13/12 14:01,5/31/19 13:48,1,41.734964,-107.26564
920103,BAGGS,WY,6/13/12 14:01,6/13/12 14:01,1,41.128818,-107.648322
920104,WALCOTT,WY,6/13/12 14:01,6/13/12 14:01,1,41.685195,-106.389899
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,1,41.061271,-106.1463
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,2,41.07264,-106.15037
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,3,41.081048,-106.15999
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,4,41.087757,-106.17647
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,5,41.097615,-106.1862
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,6,41.104422,-106.19995
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,7,41.107313,-106.21411
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,8,41.115372,-106.22583
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,9,41.116152,-106.23478
920105,FOX PARK,WY,5/9/12 18:01,4/25/19 18:08,10,41.123188,-106.24216
920106,RYAN PARK,WY,6/13/12 14:01,5/31/19 13:56,1,41.323863,-106.504393
920107,SYBILLE CANYON,WY,5/9/12 18:02,4/25/19 18:08,1,41.778263,-105.3418
920108,ROCK RIVER,WY,5/9/12 18:02,4/25/19 18:08,1,41.99557,-105.550946
920109,HARMONY,WY,5/9/12 18:00,4/25/19 18:08,1,41.154087,-105.95135
920110,CHEYENNE,WY,6/13/12 14:01,6/19/19 22:29,1,41.22145,-104.905074
920111,CHUGWATER,WY,6/13/12 14:01,6/13/12 14:01,1,41.756368,-104.821914
920112,PINE BLUFF,WY,6/13/12 14:01,6/13/12 14:01,1,41.21533,-104.1193
920120,WELCH,WY,6/13/12 14:01,6/13/12 14:01,1,42.837252,-105.811224
920123,FLAMIN GORGE,WY,6/13/12 14:01,6/13/12 14:01,1,41.342603,-109.583861
920147,ROZET,WY,6/13/12 14:01,6/13/12 14:01,1,44.249982,-105.175109
920150,GVNT VALLEY,WY,6/13/12 14:01,6/13/12 14:01,1,44.514015,-104.250495
920173,RYEGRASS,WY,6/13/12 14:01,6/13/12 14:01,1,42.8302,-110.421447
920192,CARTER,WY,6/13/12 14:01,6/13/12 14:01,1,41.587719,-110.580595
920195,SEEDSKADEE,WY,6/13/12 14:01,6/13/12 14:01,1,41.780984,-109.762466
920206,CABALLA CRK,WY,6/13/12 14:01,6/13/12 14:01,1,44.20456,-105.713813
920208,MORAN,WY,6/13/12 14:01,5/24/18 16:03,1,43.986704,-110.666388
920212,BUCKNUM,WY,6/13/12 14:01,6/13/12 14:01,1,43.373521,-106.865424
920214,HAMPSHIRE,WY,6/13/12 14:01,6/13/12 14:01,1,43.759598,-104.551528
920901,YELLOWSTONE,WY,6/13/12 14:01,6/6/14 18:55,1,44.771871,-110.45777
920902,PRIOR FLATS,WY,6/13/12 14:01,6/13/12 14:01,1,42.242123,-106.438392
926411,FREMONT,WY,5/9/12 18:02,4/25/19 17:58,,,
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,1,42.71149,-108.64859
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,2,42.70073,-108.66074
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,3,42.68894,-108.66649
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,4,42.67678,-108.6618
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,5,42.66501,-108.65343
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,6,42.65327,-108.64383
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,7,42.64224,-108.6347
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,8,42.62951,-108.62911
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,9,42.61721,-108.62292
926797,RED CANYON,WY,5/9/12 18:02,5/9/12 18:02,10,42.60562,-108.62055
929263,COLTER BAY,WY,6/13/12 14:01,3/24/16 16:58,1,43.995242,-110.672897
929335,SAND DRAW,WY,6/13/12 14:01,6/13/12 14:01,1,42.637393,-108.193725
929336,,WY,6/10/14 19:09,5/31/19 13:49,,,
981235,APG AA1,MD,3/11/13 17:42,4/19/19 18:47,,,
981236,APG AA2,MD,3/25/13 15:37,4/19/19 18:47,,,
981237,Dexter Ct,MD,6/15/17 1:13,6/15/17 1:13,,,
981238,TNC,MD,5/14/18 20:02,4/22/19 14:19,,,
981239,,MD,3/12/19 18:17,4/19/19 19:05,,,
981240,Green Ridge 1,MD,10/2/21 20:21,10/2/21 20:21,,,
981241,Tridelphia Reservoir,MD,2/3/23 18:07,2/3/23 18:15,,,
981242,Tridelphia Reservoir,MD,2/3/23 18:16,2/3/23 18:16,,,
994254,OKANAGAN,BRTCAN,5/9/12 18:01,4/25/19 16:51,,,
,Bennington,VT,,,1,42.852631,-73.173367
,Bennington,VT,,,2,42.838998,-73.172501
,Bennington,VT,,,3,42.837195,-73.187074
,Bennington,VT,,,4,42.824428,-73.195677
,Bennington,VT,,,5,42.810352,-73.193279
,Bennington,VT,,,6,42.798879,-73.202141
,Bennington,VT,,,7,42.79443,-73.219219
,Bennington,VT,,,8,42.79902,-73.234981
,Bennington,VT,,,9,42.794623,-73.248528
,Bennington,VT,,,10,42.805545,-73.258405
,Berkshire,VT,,,1,45.0067,-72.7736
,Berkshire,VT,,,2,44.9925,-72.7768
,Berkshire,VT,,,3,44.9781,-72.7754
,Berkshire,VT,,,4,44.9638,-72.7733
,Berkshire,VT,,,5,44.9496,-72.7714
,Berkshire,VT,,,6,44.936,-72.7711
,Berkshire,VT,,,7,44.934,-72.779
,Berkshire,VT,,,8,44.923,-72.7967
,Berkshire,VT,,,9,44.9149,-72.7913
,Berkshire,VT,,,10,44.918,-72.7713
,Brandon,VT,,,1,43.796294,-73.095222
,Brandon,VT,,,2,43.789456,-73.112193
,Brandon,VT,,,3,43.783096,-73.129427
,Brandon,VT,,,4,43.784283,-73.146324
,Brandon,VT,,,5,43.785809,-73.160726
,Brandon,VT,,,6,43.783042,-73.179724
,Brandon,VT,,,7,43.792076,-73.192029
,Brandon,VT,,,8,43.796587,-73.205614
,Brandon,VT,,,9,43.790078,-73.218154
,Brandon,VT,,,10,43.776125,-73.21416
,Brattleboro,VT,,,1,42.795627,-72.623399
,Brattleboro,VT,,,2,42.807915,-72.627269
,Brattleboro,VT,,,3,42.820427,-72.628456
,Brattleboro,VT,,,4,42.833227,-72.622589
,Brattleboro,VT,,,5,42.844868,-72.614493
,Brattleboro,VT,,,6,42.853521,-72.601412
,Brattleboro,VT,,,7,42.838735,-72.601216
,Brattleboro,VT,,,8,42.825176,-72.600389
,Brattleboro,VT,,,9,42.812488,-72.591718
,Brattleboro,VT,,,10,42.801145,-72.596806
,Concord,VT,,,1,44.426907,-71.888029
,Concord,VT,,,2,44.415284,-71.890039
,Concord,VT,,,3,44.404634,-71.878521
,Concord,VT,,,4,44.401453,-71.861567
,Concord,VT,,,5,44.41151,-71.851834
,Concord,VT,,,6,44.416339,-71.831776
,Concord,VT,,,7,44.420066,-71.813738
,Concord,VT,,,8,44.4246,-71.795498
,Concord,VT,,,9,44.42583,-71.775211
,Concord,VT,,,10,44.425725,-71.75551
,Corinth,VT,,,1,44.03934,-72.20509
,Corinth,VT,,,2,44.040317,-72.223722
,Corinth,VT,,,3,44.02886,-72.23311
,Corinth,VT,,,4,44.01623,-72.23251
,Corinth,VT,,,5,44.05409,-72.22194
,Corinth,VT,,,6,44.06228,-72.22214
,Corinth,VT,,,7,44.07566,-72.22306
,Corinth,VT,,,8,44.08995,-72.22255
,Corinth,VT,,,9,44.10222,-72.22975
,Corinth,VT,,,10,44.11356,-72.23325
,Coventry,VT,,,1,44.922452,-72.289242
,Coventry,VT,,,2,44.912699,-72.277485
,Coventry,VT,,,3,44.906809,-72.259578
,Coventry,VT,,,4,44.89269,-72.258853
,Coventry,VT,,,5,44.879107,-72.265244
,Coventry,VT,,,6,44.867907,-72.259583
,Coventry,VT,,,7,44.869494,-72.2406
,Coventry,VT,,,8,44.871619,-72.220526
,Coventry,VT,,,9,44.871447,-72.200056
,Coventry,VT,,,10,44.862478,-72.201358
,FairHaven,VT,,,1,43.592849,-73.243016
,FairHaven,VT,,,2,43.578601,-73.24266
,FairHaven,VT,,,3,43.565855,-73.236766
,FairHaven,VT,,,4,43.562422,-73.220864
,FairHaven,VT,,,5,43.554375,-73.211833
,FairHaven,VT,,,6,43.540728,-73.213195
,FairHaven,VT,,,7,43.528433,-73.204286
,FairHaven,VT,,,8,43.526416,-73.189665
,FairHaven,VT,,,9,43.516181,-73.177798
,FairHaven,VT,,,10,43.506696,-73.17117
,Ferisburg,VT,,,1,44.248785,-73.274477
,Ferisburg,VT,,,2,44.253467,-73.266032
,Ferisburg,VT,,,3,44.252092,-73.247264
,Ferisburg,VT,,,4,44.246328,-73.234413
,Ferisburg,VT,,,5,44.24139,-73.221835
,Ferisburg,VT,,,6,44.234618,-73.209578
,Ferisburg,VT,,,7,44.220605,-73.208343
,Ferisburg,VT,,,8,44.208468,-73.21068
,Ferisburg,VT,,,9,44.206441,-73.230069
,Ferisburg,VT,,,10,44.194298,-73.239782
,Georgia,VT,,,1,44.725706,-73.1306
,Georgia,VT,,,2,44.723078,-73.150683
,Georgia,VT,,,3,44.71781,-73.165119
,Georgia,VT,,,4,44.704721,-73.159744
,Georgia,VT,,,5,44.690366,-73.162038
,Georgia,VT,,,6,44.676247,-73.162491
,Georgia,VT,,,7,44.664402,-73.166775
,Georgia,VT,,,8,44.662299,-73.182941
,Georgia,VT,,,9,44.654016,-73.194343
,Georgia,VT,,,10,44.639168,-73.195791
,Hartland,VT,,,1,43.60564,-72.360526
,Hartland,VT,,,2,43.594165,-72.368773
,Hartland,VT,,,3,43.60323,-72.381982
,Hartland,VT,,,4,43.613241,-72.39756
,Hartland,VT,,,5,43.621134,-72.413646
,Hartland,VT,,,6,43.632102,-72.418597
,Hartland,VT,,,7,43.648031,-72.420913
,Hartland,VT,,,8,43.657863,-72.440828
,Hartland,VT,,,9,43.647496,-72.444652
,Hartland,VT,,,10,43.637049,-72.451795
,Highgate,VT,,,1,44.935682,-73.093884
,Highgate,VT,,,2,44.925267,-73.09924
,Highgate,VT,,,3,44.931014,-73.110711
,Highgate,VT,,,4,44.94524,-73.113378
,Highgate,VT,,,5,44.958394,-73.103765
,Highgate,VT,,,6,44.955239,-73.092377
,Highgate,VT,,,7,44.949403,-73.078717
,Highgate,VT,,,8,44.958394,-73.062284
,Highgate,VT,,,9,44.967556,-73.049542
,Highgate,VT,,,10,44.970775,-73.030311
,Hinesburg,VT,,,1,44.292225,-73.070339
,Hinesburg,VT,,,2,44.306186,-73.074642
,Hinesburg,VT,,,3,44.314675,-73.087047
,Hinesburg,VT,,,4,44.322912,-73.098559
,Hinesburg,VT,,,5,44.330787,-73.110556
,Hinesburg,VT,,,6,44.343487,-73.105452
,Hinesburg,VT,,,7,44.353554,-73.09894
,Hinesburg,VT,,,8,44.359395,-73.081063
,Hinesburg,VT,,,9,44.367327,-73.068993
,Hinesburg,VT,,,10,44.379654,-73.05882
,Monkton,VT,,,1,44.25715,-73.09837
,Monkton,VT,,,2,44.24125,-73.09798
,Monkton,VT,,,3,44.2267,-73.10004
,Monkton,VT,,,4,44.21196,-73.10294
,Monkton,VT,,,5,44.20462,-73.11281
,Monkton,VT,,,6,44.20435,-73.12612
,Monkton,VT,,,7,44.18882,-73.12439
,Monkton,VT,,,8,44.17329,-73.1177
,Monkton,VT,,,9,44.15861,-73.11458
,Monkton,VT,,,10,44.14373,-73.11837
,Orwell,VT,,,1,43.818222,-73.383602
,Orwell,VT,,,2,43.808992,-73.368989
,Orwell,VT,,,3,43.798246,-73.35617
,Orwell,VT,,,4,43.7941,-73.337298
,Orwell,VT,,,5,43.790603,-73.320741
,Orwell,VT,,,6,43.794143,-73.302653
,Orwell,VT,,,7,43.792645,-73.282218
,Orwell,VT,,,8,43.802631,-73.273728
,Orwell,VT,,,9,43.811225,-73.262272
,Orwell,VT,,,10,43.826577,-73.260311
,Panton,VT,,,1,44.096558,-73.378873
,Panton,VT,,,2,44.097421,-73.358349
,Panton,VT,,,3,44.111823,-73.356267
,Panton,VT,,,4,44.125778,-73.351785
,Panton,VT,,,5,44.139345,-73.345059
,Panton,VT,,,6,44.153187,-73.339581
,Panton,VT,,,7,44.166003,-73.346242
,Panton,VT,,,8,44.179384,-73.350148
,Panton,VT,,,9,44.193839,-73.350543
,Panton,VT,,,10,44.204849,-73.344612
,Pawlet,VT,,,1,43.414911,-73.131782
,Pawlet,VT,,,2,43.41079,-73.149222
,Pawlet,VT,,,3,43.398371,-73.149735
,Pawlet,VT,,,4,43.390662,-73.13835
,Pawlet,VT,,,5,43.379268,-73.141324
,Pawlet,VT,,,6,43.366063,-73.145922
,Pawlet,VT,,,7,43.353313,-73.152845
,Pawlet,VT,,,8,43.342856,-73.160035
,Pawlet,VT,,,9,43.330713,-73.151345
,Pawlet,VT,,,10,43.31714,-73.149604
,Peacham,VT,,,1,44.32166,-72.178947
,Peacham,VT,,,2,44.313628,-72.194301
,Peacham,VT,,,3,44.304134,-72.203452
,Peacham,VT,,,4,44.292932,-72.19751
,Peacham,VT,,,5,44.292815,-72.184398
,Peacham,VT,,,6,44.279541,-72.187974
,Peacham,VT,,,7,44.264802,-72.189238
,Peacham,VT,,,8,44.250845,-72.188144
,Peacham,VT,,,9,44.236844,-72.18618
,Peacham,VT,,,10,44.223083,-72.185448
,Randolph,VT,,,1,43.975595,-72.562945
,Randolph,VT,,,2,43.96601,-72.55501
,Randolph,VT,,,3,43.9525337,-72.5503506
,Randolph,VT,,,4,43.940253,-72.555939
,Randolph,VT,,,5,43.934273,-72.565072
,Randolph,VT,,,6,43.934363,-72.579628
,Randolph,VT,,,7,43.933017,-72.598913
,Randolph,VT,,,8,43.929525,-72.604823
,Randolph,VT,,,9,43.914449,-72.603147
,Randolph,VT,,,10,43.902554,-72.603954
,Rockingham,VT,,,1,43.181779,-72.472654
,Rockingham,VT,,,2,43.190251,-72.487558
,Rockingham,VT,,,3,43.190781,-72.504771
,Rockingham,VT,,,4,43.199816,-72.512684
,Rockingham,VT,,,5,43.206794,-72.522534
,Rockingham,VT,,,6,43.213648,-72.538013
,Rockingham,VT,,,7,43.227842,-72.536359
,Rockingham,VT,,,8,43.23776,-72.549091
,Rockingham,VT,,,9,43.243859,-72.556554
,Rockingham,VT,,,10,43.239508,-72.566229
